"마트","바코드","상품명","이미지","규격","원가","실판매가","판매시작","판매종료","재고"
대백마트 칠성점,"8801062002009",롯데) 초코파이 24입,https://d2rrvvl2hhzoww.cloudfront.net/upload/178/3299c397-97f6-4cae-b075-3076dbf2a33f_%EC%B4%88%EC%BD%94%ED%8C%8C%EC%9D%B4.jpeg,"",8500,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,10
대백마트 칠성점,"22002402",우유핫도그,https://d2rrvvl2hhzoww.cloudfront.net/upload/370/a1ac3661-33e1-4b19-9e11-2b173561132a_%EC%A0%9C%EB%AA%A9%EC%9D%84-%EC%9E%85%EB%A0%A5%ED%95%B4%EC%A3%BC%EC%84%B8%EC%9A%94_-001%20%2851%29.jpg,"",9900,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,10
대백마트 칠성점,"111212",신라면멀티,https://d2rrvvl2hhzoww.cloudfront.net/upload/370/6f13eab1-5ef7-4882-8975-dbc413ae7ac0_007.jpg,"5개입*2개",7300,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,10
대백마트 칠성점,"8801045894119",맛있는 오뚜기밥 200g*10입,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801045894119,"",12500,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,10
대백마트 칠성점,"8809437831100",페이퍼맥스 종이컵,https://d2rrvvl2hhzoww.cloudfront.net/upload/370/56b7163b-ee37-4c0f-85e0-47887550f62d_%EC%A2%85%EC%9D%B4%EC%BB%B5%201%EB%B0%95%EC%8A%A4.jpg,"",9900,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,10
대백마트 칠성점,"8801007636344",백설)햇반200G*10입,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007636344,"",11900,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,9
대백마트 칠성점,"121345",백설)콩기름,https://d2rrvvl2hhzoww.cloudfront.net/upload/370/076bf839-91f0-4251-85c0-b85fa2af0443_7584602.jpg,"1.8L*2개",11000,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,10
비엘마트 의왕점,"8801007636344",CJ햇반10입기획,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007636344,"200g*10",15900,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,0
비엘마트 의왕점,"8801007806440",CJ스팸클래식3번들,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/0f95ab3b-4f08-4bbd-879b-ab73ee9f1838_1.jpeg,"300g*3",15450,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,3
비엘마트 의왕점,"8806325616924",비트액체세제드럼,https://d2rrvvl2hhzoww.cloudfront.net/upload/165/14b2c35d-3799-4b2d-9937-61fdbdc2bef3_%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jpg,"1.6L*2",10400,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,9
비엘마트 의왕점,"8806325616917",비트액체세제일반,"","16.L*2",10400,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,9
비엘마트 의왕점,"8801005133029",샘표진간장금F3기획,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801005133005,"1.7L+500ml",11800,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,8
비엘마트 의왕점,"8809833710092",미풍당)인생누릉지,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EC%95%A0%ED%94%8C%EB%A7%88%ED%8A%B8%20%ED%99%94%EC%96%91%EC%A0%90/8809855070044.jpg,"3kg",12500,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,10
비엘마트 의왕점,"8801007228242",해찬들)태양초골드고추장,https://d2rrvvl2hhzoww.cloudfront.net/upload/171/217cbea7-c217-4ab9-b9c9-480630e5c819_%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C%20%284%29.jfif,"1.5kg+400g",11500,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,3
비엘마트 의왕점,"8801045894119",오뚜기맛있는오뚜기밥,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801045894119,"200g*10",12000,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,5
비엘마트 의왕점,"8801236212593",부자되는집)내추럴클래식,https://d2rrvvl2hhzoww.cloudfront.net/upload/153/80baff0f-426e-40ce-ae2f-21c5d615daea_sunny.jfif,"30롤",12000,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,0
비엘마트 의왕점,"8801117569310",오리온초코파이30P,https://d2rrvvl2hhzoww.cloudfront.net/upload/159/e7f36e6e-d90e-4ce2-9554-c95d2d87300e_4288094_1.jpg,"1170g",11550,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,7
비엘마트 의왕점,"8801007053455",해찬들재래식된장,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007053455,"2kg+300g",9900,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,10
대교마트 두실점,"8801007519456",백)스팸클래식200g*3,https://d2rrvvl2hhzoww.cloudfront.net/upload/255/aa2d9625-b190-418e-a6b4-eaf1d870ec6f_%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jfif,"",13000,1000,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
대교마트 두실점,"8801037051179",맥심화이트골드50T,https://d2rrvvl2hhzoww.cloudfront.net/upload/173/95c9a425-db31-4e3f-9cc9-d3dce8f82bd6_%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C%20%281%29.jfif,"",12600,600,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
대교마트 두실점,"8801007821474",백)스팸마일드300g*3,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/f35d15ac-95ad-44cd-af90-53c9a166e6c8_z.png,"",14700,2700,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
대교마트 두실점,"8806325604266",비트드럼2.5kg,http://gs1.koreannet.or.kr/product/info/detail/photoView.do?fileNm=8806325604266_1.jpg&filePath=8806325600015/8806325604266,"",13300,1300,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
대교마트 두실점,"88010430148303",신라면 멀티(5입),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801043014830,"3팩 묶음(15개)",13800,1800,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
대교마트 두실점,"8801033807091",검은콩&검은참깨두유190ml*16,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EA%B8%88%EB%A9%94%EB%8B%AC%20%EC%8B%9D%EC%9E%90%EC%9E%AC%EB%A7%88%ED%8A%B8/20230630_133850.jpg,"",19200,7200,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
대교마트 두실점,"2097300099009",대추방울토마토,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/fresh/2001234.jpg,"2kg",9900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
대교마트 두실점,"8801007830926",CJ 햇반(흑미밥),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007830926,"210g*8입",13000,1000,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
대교마트 두실점,"2098270178008",조생밀감,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/fresh/2001206.jpg,"2kg",17800,5800,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
대교마트 두실점,"4902430742887",다우니1.6L블루,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/4902430742887,"",13780,1780,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
대교마트 두실점,"8801073102545",삼양라면5입,https://papamarket.kr/web/product/big/202301/941b60d771c17489a0a9e737d6a96e9a.jpg,"",3980,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
대교마트 두실점,"88010731025453",삼양라면 멀티,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801073102545,"3팩 묶음(15개)",11940,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
대교마트 두실점,"8801037022322",맥심모카믹스50T,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801037022322,"",11500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
대교마트 두실점,"8801007636344",백)햇반200g*10,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007636344,"",11800,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
달구벌종합유통 대현점,"8801123700684",롯데)미니돈까스,https://d2rrvvl2hhzoww.cloudfront.net/upload/image/126/78c4c173-5b04-4595-aeed-7b0c8e567c5c_1.jfif,"870g",11800,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,9
달구벌종합유통 대현점,"8801052020983",고소한건강생각참기름,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/73a63644-10ef-4d64-9dab-1e02364b7b50_1.jfif,"350ml",11500,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,10
달구벌종합유통 대현점,"8801051043396",(H)테크특유취제거액체리필(드럼),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801051043396,"2L",11950,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,10
달구벌종합유통 대현점,"8801052993676",순창현미태양초찰고추장,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/49e4a40a-8326-47f4-a314-220ec508280e_1.jfif,"1.7kg+300g",9800,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,10
달구벌종합유통 대현점,"8801045890333",오뚜기밥기획,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801045890333,"210g*10",9800,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,10
달구벌종합유통 대현점,"8801117481506",에너지바미니32개입,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801117481506,"1EA",8900,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,10
달구벌종합유통 대현점,"8801051043402",(H)테크특유취제거액체리필(일반),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801051043402,"2L",11950,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,10
달구벌종합유통 대현점,"8801052101330",(23)맛선생 꽃게참치액,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801052101330,"560g",9300,100,2025-03-01 00:00:00.000,2026-03-01 23:59:59.000,10
탑세일마트 서창점,"8801392064272",비비고)생물만두276g*3,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EC%95%A0%ED%94%8C%EB%A7%88%ED%8A%B8%20%ED%99%94%EC%96%91%EC%A0%90/8801392011665.jpg,"",12500,500,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑세일마트 서창점,"8801007830926",CJ)햇반흑미밥210g*8입,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007830926,"",12500,500,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑세일마트 서창점,"8806325616351",비트액체드럼3L(3.1KG)용기,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8806325616351,"",11000,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑세일마트 서창점,"8801101168888",피죤)액츠액체세제드럼2L＋2L,http://gs1.koreannet.or.kr/product/info/detail/photoView.do?fileNm=8801101168888_1.jpg&filePath=8801101000010/8801101168888,"",9900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑세일마트 서창점,"8801052004853",청정원)감자수제비물만두810g,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801052004853,"",9900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑세일마트 서창점,"8801073102545",삼양)삼양라면120g*5입,https://papamarket.kr/web/product/big/202301/941b60d771c17489a0a9e737d6a96e9a.jpg,"",3750,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑세일마트 서창점,"88010430148303",신라면 멀티(5입),https://d2rrvvl2hhzoww.cloudfront.net/upload/image/111/240a57da-b6d5-4f97-806e-4e7bd56454fb_신.JPG,"3팩 묶음(15개)",13350,1350,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑세일마트 서창점,"8801047228912",동)올리브김선물세트,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EA%B8%88%EB%A9%94%EB%8B%AC%20%EC%8B%9D%EC%9E%90%EC%9E%AC%EB%A7%88%ED%8A%B8/20230713_161700.jpg,"",9900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑세일마트 서창점,"8801392053924",백설)비비고갈비납작교자315 *2,https://d2rrvvl2hhzoww.cloudfront.net/upload/134/94d24992-ab64-49be-a0a1-5560295305fc_10.jpg,"",12500,500,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑세일마트 서창점,"8809112188819",건보)찹쌀기획800g*2,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8809030910028.jpg.jpg,"",13500,1500,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 부곡점,"8801007806440",스팸클래식기획,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/0f95ab3b-4f08-4bbd-879b-ab73ee9f1838_1.jpeg,"300g*3입",12500,500,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 부곡점,"8801007406299",비비고김치왕교자,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007406299,"420g*2",11500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 부곡점,"8801007356273",비비고 한입떡갈비,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007356273,"282g*2",11500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 부곡점,"8809172329955",(온)찰흑미(국산),https://d2rrvvl2hhzoww.cloudfront.net/upload/55/5df68ccb-b019-490e-a4f8-e123a34c55df_image.jpg,"600g+600g",10500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 부곡점,"8801117569419",오리온 카스타드,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801117569419.jfif,"30P",8900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 부곡점,"8801037022322",맥심모카골드50T,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801037022322,"50입",11500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 부곡점,"4987176125286",다우니 프레시클린 실내건,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EC%9D%98%EC%A0%95%EB%B6%80%EC%A0%90/4987176125286.jpg,"",12900,900,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 부곡점,"8801037051179",맥심화이트골드믹스,https://d2rrvvl2hhzoww.cloudfront.net/upload/173/95c9a425-db31-4e3f-9cc9-d3dce8f82bd6_%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C%20%281%29.jfif,"590g",12600,600,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 부곡점,"8801007636344",햇반기획10입,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007636344,"200g*10",10900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 부곡점,"8801007821474",스팸마일드기획,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/f35d15ac-95ad-44cd-af90-53c9a166e6c8_z.png,"300g×3",12500,500,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 어방점,"8801037022322",맥심모카믹스,https://d2rrvvl2hhzoww.cloudfront.net/upload/340/ff352242-4ae3-4952-9197-650fcb23adfb_download.jpg,"50T",11340,100,2025-03-17 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 어방점,"8809090811419",북성로식 연탄돼지불고기,https://d2rrvvl2hhzoww.cloudfront.net/upload/377/1e297625-bb19-4ac6-8ec9-ac0635788207_1742339745679.jpg,"500g",9900,100,2025-03-17 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 어방점,"88010430152642",농심 올리브 짜파게티,https://d2rrvvl2hhzoww.cloudfront.net/upload/image/111/12607107-6eba-4b16-a6a1-2226f2b10dc0_짜파게티멀티.jpg,"2팩 묶음",12400,400,2025-03-17 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 어방점,"8801392009068",깨끗한계란25구,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801392009068,"",10300,100,2025-03-17 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 어방점,"8801007121468",백설/스팸25%라이트기획,https://d2rrvvl2hhzoww.cloudfront.net/upload/51/e18a8de4-bdde-4ba5-bf11-b016a5a5544e_8801007121468.avif,"200g*3",13500,1500,2025-03-17 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 어방점,"88010430147863",안성탕면 멀티,https://s3.ap-northeast-2.amazonaws.com/sopt.seongjin.com/안성탕면(5입).jpg,"3팩 묶음(15개)",12900,900,2025-03-17 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 어방점,"8801045890491",오뚜기 맛있는 실속밥,https://d2rrvvl2hhzoww.cloudfront.net/upload/image/146/8cebb68d-f749-45c1-91de-c86d18b774db_8801045890494.avif,"210g*12개",11800,100,2025-03-17 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 어방점,"88010430148303",신라면 멀티(5입),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801043014830,"3팩 묶음(15개)",14640,2640,2025-03-17 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 어방점,"8809492082318",써니시골밥,https://d2rrvvl2hhzoww.cloudfront.net/upload/377/f104d057-8d9e-46f5-bd0f-d90c88240d15_1742525485154314248809662589941.jpg,"210G*12",12800,100,2025-03-17 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 어방점,"8801260331338",깨)셰프키친3겹프리미엄130매6롤,http://gs1.koreannet.or.kr/product/info/detail/photoView.do?fileNm=8801260000012_8801260331338_1.jpg&filePath=8801260000012/8801260331338,"",10700,100,2025-03-17 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 어방점,"8801037051179",화이트믹스50T,https://d2rrvvl2hhzoww.cloudfront.net/upload/173/95c9a425-db31-4e3f-9cc9-d3dce8f82bd6_%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C%20%281%29.jfif,"",12590,590,2025-03-17 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 어방점,"8801236212593",모나리자내츄럴클래식,https://d2rrvvl2hhzoww.cloudfront.net/upload/153/80baff0f-426e-40ce-ae2f-21c5d615daea_sunny.jfif,"30롤",12800,100,2025-03-17 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 어방점,"8809090818098",광양식소불고기,https://d2rrvvl2hhzoww.cloudfront.net/upload/377/2b43026f-e756-4d0b-8b42-c66e46160636_1742339731996.jpg,"500g",10800,100,2025-03-17 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 어방점,"8801047858959",AL 리챔기획,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/ef5b7d5d-90a9-4ac8-a8ae-054fcc958e86_1.png,"200g*3",12800,800,2025-03-17 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 어방점,"8801047865162",동원참치살코기+고추참치,http://gs1.koreannet.or.kr/product/info/detail/photoView.do?fileNm=8801047000013_8801047852926_1.jpg&filePath=8801047000013/8801047852926,"90g×3+90g×3",13500,1500,2025-03-17 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 구산점,"8801047111283",동원참치덕용,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801047111283,"1880g",18900,2300,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 구산점,"8809009804945",삼화 콩된장,http://gs1.koreannet.or.kr/product/info/detail/photoView.do?fileNm=8809009804945_1.jpg&filePath=8809009800015/8809009804945,"14kg",31200,19200,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 구산점,"8801007619002",B)찹쌀등심탕수육(스틱형),https://s3.ap-northeast-2.amazonaws.com/qmarket-product-image/production/image/115/main/8801007619002-1.jpg,"1kg",11950,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 구산점,"8801045969176",오뚜기/마요네즈(스파우트팩),http://gs1.koreannet.or.kr/product/info/detail/photoView.do?fileNm=8801045969176_1.jpg&filePath=8801045000015/8801045969176,"3.2kg",15800,3800,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 구산점,"8801117569310",오리온초코파이,https://d2rrvvl2hhzoww.cloudfront.net/upload/159/e7f36e6e-d90e-4ce2-9554-c95d2d87300e_4288094_1.jpg,"30p",9600,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 구산점,"8801024056545",(기획)야채물만두450g+450g,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/2ad57c01-ddef-4fc7-8dc9-13cc158902d7_1.jfif,"",10700,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 구산점,"8801045522265",진라면 매운맛,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff428beac-98d4-43b8-8fc3-6952aed692ee%2Ff428beac-98d4-43b8-8fc3-6952aed692ee_front_angle_1000.jpg?alt=media&token=abace661-d37b-4725-ac34-3fbe60f857bf,"5입 멀티",4200,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 구산점,"8801037054637",맥심 모카골드,https://d2rrvvl2hhzoww.cloudfront.net/upload/173/dd6870b4-9139-419b-8836-83e836a6b278_%EB%A7%A5%EC%8B%AC%EB%AA%A8%EC%B9%B4.jpg,"170T",32000,11900,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 구산점,"8801007636344",햇반기획,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007636344,"200g*10",11900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 구산점,"8801392011887",비비고왕교자,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801392011887,"315g*2",6980,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 서상점,"8801007298436",비비고남도떡갈비,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007298436,"375g+75g",12500,500,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 서상점,"8801007636344",CJ햇반10입,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007636344,"200g*10",14000,2000,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 서상점,"8801007218298",(남원)까르보나라스파게티_2인분,http://gs1.koreannet.or.kr/pr/photoView.do?fileNm=8801007218298_1.jpg&filePath=8801007000015/8801007218298,"600g",9900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 서상점,"8801007249995",CJ비비고도톰동그랑땡,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007249995,"425g*2",13500,1500,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 서상점,"8801007673288",CJ)고메치즈함박스테이크,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007673288,"465g",9980,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 서상점,"8801007121468",백설)스팸25%라이트기획,https://d2rrvvl2hhzoww.cloudfront.net/upload/51/e18a8de4-bdde-4ba5-bf11-b016a5a5544e_8801007121468.avif,"200g*3",13800,1800,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 서상점,"8809172322628",(온)맛있는혼합곡,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%93%9C%EB%A6%BC%EC%8B%9D%EC%9E%90%EC%9E%AC%EB%A7%88%ED%8A%B8%20%EC%8B%AC%EA%B3%A1%EC%A0%90/8809172322628.jpg,"2kg+2kg",12900,900,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 서상점,"8801392053924",비비고갈비납작교자,https://d2rrvvl2hhzoww.cloudfront.net/upload/134/94d24992-ab64-49be-a0a1-5560295305fc_10.jpg,"315g*2",12500,500,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 서상점,"8801037051179",맥심화이트골드,https://d2rrvvl2hhzoww.cloudfront.net/upload/173/95c9a425-db31-4e3f-9cc9-d3dce8f82bd6_%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C%20%281%29.jfif,"50T",12200,200,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 서상점,"8801007806440",CJ스팸클래식,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/0f95ab3b-4f08-4bbd-879b-ab73ee9f1838_1.jpeg,"300g*3",15800,3800,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 물금점,"8801045969176",오)마요네즈[스파우트팩],http://gs1.koreannet.or.kr/product/info/detail/photoView.do?fileNm=8801045969176_1.jpg&filePath=8801045000015/8801045969176,"3.2kg",15800,3800,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 물금점,"8801047111283",동원참치덕용,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801047111283,"1880g",19800,7800,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 물금점,"8801045522265",오뚜기진라면[매운맛],https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff428beac-98d4-43b8-8fc3-6952aed692ee%2Ff428beac-98d4-43b8-8fc3-6952aed692ee_front_angle_1000.jpg?alt=media&token=abace661-d37b-4725-ac34-3fbe60f857bf,"5입",3500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 물금점,"8801117569310",오리온초코파이,https://d2rrvvl2hhzoww.cloudfront.net/upload/159/e7f36e6e-d90e-4ce2-9554-c95d2d87300e_4288094_1.jpg,"30p",9900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 물금점,"8801392011887",비비고왕교자,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801392011887,"315g×2",6980,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
써니마트 물금점,"8801007636344",햇반기획10입,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007636344,"200g*10",10900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
